Subject,Condition,Order,Start,k,Trial,x,Response,Reversal,RT
S67,simple,4,lejos,1,27,110,0,0,1.19289959299931
S67,simple,4,lejos,1,28,120,0,0,1.57859529899906
S67,simple,4,lejos,1,29,130,1,10,1.23084992100121
S67,simple,4,lejos,1,30,120,1,0,1.24755499400089
S67,simple,4,lejos,1,31,110,1,0,0.858021468000516
S67,simple,4,lejos,1,32,100,1,0,0.881711080999594
S67,simple,4,lejos,1,33,90,0,11,0.686290404999454
S67,simple,4,lejos,1,34,100,0,0,0.832434541000111
S67,simple,4,lejos,1,35,110,0,0,0.816874637999717
S67,simple,4,lejos,1,36,120,1,12,1.15600320999874
S68,simple,1,cerca,1,1,20,0,0,0.766865237999809
S68,simple,1,cerca,1,2,40,0,0,0.71516915400025
S68,simple,1,cerca,1,3,60,0,0,0.759958687000108
S68,simple,1,cerca,1,4,80,0,0,0.724636544999157
S68,simple,1,cerca,1,5,100,0,0,1.82042521999938
S68,simple,1,cerca,1,6,120,1,1,2.56789802899948
S68,simple,1,cerca,1,7,100,1,0,2.15161527499913
S68,simple,1,cerca,1,8,80,0,2,0.938731113999893
S68,simple,1,cerca,1,9,100,0,0,1.27644303299894
S68,simple,1,cerca,1,10,110,1,3,0.81201110100119
S68,simple,1,cerca,1,11,100,0,4,1.04603680400032
S68,simple,1,cerca,1,12,110,1,5,1.36708677800016
S68,simple,1,cerca,1,13,100,0,6,1.2188259859995
S68,simple,1,cerca,1,14,110,0,0,1.3941411679989
S68,simple,1,cerca,1,15,120,0,0,0.911565532998793
S68,simple,1,cerca,1,16,130,1,7,0.936779999999999
S68,simple,1,cerca,1,17,120,1,0,2.38247434000004
S68,simple,1,cerca,1,18,110,0,8,0.880599471998721
S68,simple,1,cerca,1,19,120,0,0,0.793977254999845
S68,simple,1,cerca,1,20,130,1,9,0.987987709999288
S68,simple,1,cerca,1,21,120,0,10,1.40134556300109
S68,simple,1,cerca,1,22,130,0,0,0.939929269999993
S68,simple,1,cerca,1,23,140,0,0,0.670948857999974
S68,simple,1,cerca,1,24,150,0,0,0.672925053000654
S68,simple,1,cerca,1,25,160,1,11,1.53778174500076
S68,simple,1,cerca,1,26,150,0,12,2.50251580800068
S68,simple,2,cerca,1,1,20,0,0,1.05069964799986
S68,simple,2,cerca,1,2,40,0,0,0.704665339999337
S68,simple,2,cerca,1,3,60,0,0,1.01939145899996
S68,simple,2,cerca,1,4,80,0,0,0.96968921000007
S68,simple,2,cerca,1,5,100,1,1,1.64954937099901
S68,simple,2,cerca,1,6,80,0,2,1.05632964699907
S68,simple,2,cerca,1,7,100,0,0,2.00360672100032
S68,simple,2,cerca,1,8,110,0,0,1.27225263100081
S68,simple,2,cerca,1,9,120,1,3,2.22639218800032
S68,simple,2,cerca,1,10,110,0,4,2.09265454399974
S68,simple,2,cerca,1,11,120,1,5,1.17848264099848
S68,simple,2,cerca,1,12,110,0,6,1.56561092300035
S68,simple,2,cerca,1,13,120,1,7,1.6526751850015
S68,simple,2,cerca,1,14,110,0,8,0.861588703999587
S68,simple,2,cerca,1,15,120,0,0,1.67701116199896
S68,simple,2,cerca,1,16,130,1,9,0.835627268999815
S68,simple,2,cerca,1,17,120,1,0,0.89093285600029
S68,simple,2,cerca,1,18,110,0,10,0.982147537000856
S68,simple,2,cerca,1,19,120,0,0,0.885085608999361
S68,simple,2,cerca,1,20,130,0,0,1.77300732499862
S68,simple,2,cerca,1,21,140,0,0,1.80103008900005
S68,simple,2,cerca,1,22,150,1,11,1.03123877000144
S68,simple,2,cerca,1,23,140,1,0,1.29795545600064
S68,simple,2,cerca,1,24,130,0,12,0.942097503999321
S68,simple,3,lejos,1,1,220,1,0,0.668206497000938
S68,simple,3,lejos,1,2,200,1,0,0.627680737999981
S68,simple,3,lejos,1,3,180,1,0,1.01484727599927
S68,simple,3,lejos,1,4,160,1,0,1.3913403330007
S68,simple,3,lejos,1,5,140,0,1,0.881371621000653
S68,simple,3,lejos,1,6,160,0,0,0.761791777000326
S68,simple,3,lejos,1,7,180,0,0,2.23584456299977
S68,simple,3,lejos,1,8,200,1,2,0.774146987998392
S68,simple,3,lejos,1,9,180,1,0,0.78149970099912
S68,simple,3,lejos,1,10,170,0,3,2.3180633159991
S68,simple,3,lejos,1,11,180,1,4,0.977930577999359
S68,simple,3,lejos,1,12,170,0,5,1.05421418500009
S68,simple,3,lejos,1,13,180,1,6,1.27486193300138
S68,simple,3,lejos,1,14,170,1,0,0.709702230000403
S68,simple,3,lejos,1,15,160,1,0,0.749378615000751
S68,simple,3,lejos,1,16,150,1,0,0.802469857999313
S68,simple,3,lejos,1,17,140,1,0,0.884812357999181
S68,simple,3,lejos,1,18,130,1,0,0.697992003999389
S68,simple,3,lejos,1,19,120,1,0,0.953254114001538
S68,simple,3,lejos,1,20,110,1,0,1.35385143900021
S68,simple,3,lejos,1,21,100,0,7,0.947564123998745
S68,simple,3,lejos,1,22,110,0,0,1.38506720499936
S68,simple,3,lejos,1,23,120,0,0,0.763356159999603
S68,simple,3,lejos,1,24,130,1,8,1.57804594300069
S68,simple,3,lejos,1,25,120,0,9,0.761528086000908
S68,simple,3,lejos,1,26,130,0,0,2.16034311000112
S68,simple,3,lejos,1,27,140,1,10,1.30514451400086
S68,simple,3,lejos,1,28,130,1,0,1.88018538300093
S68,simple,3,lejos,1,29,120,0,11,0.726206330999048
S68,simple,3,lejos,1,30,130,1,12,1.74663853499987
S68,simple,4,lejos,1,1,220,1,0,0.655019136000192
S68,simple,4,lejos,1,2,200,1,0,0.737807850000536
S68,simple,4,lejos,1,3,180,1,0,0.506104878999395
S68,simple,4,lejos,1,4,160,1,0,0.778515238000182
S68,simple,4,lejos,1,5,140,1,0,0.819199622001179
S68,simple,4,lejos,1,6,120,1,0,1.67423516800045
S68,simple,4,lejos,1,7,100,0,1,0.643372328999249
S68,simple,4,lejos,1,8,120,0,0,0.619566934999966
S68,simple,4,lejos,1,9,140,0,0,0.566027468999891
S68,simple,4,lejos,1,10,160,0,0,0.510018526998465
S68,simple,4,lejos,1,11,180,1,2,1.00834060600027
S68,simple,4,lejos,1,12,160,1,0,1.57629163699858
S68,simple,4,lejos,1,13,150,1,0,0.966599404999215
S68,simple,4,lejos,1,14,140,1,0,0.681931377001092
S68,simple,4,lejos,1,15,130,1,0,0.809373772999606
S68,simple,4,lejos,1,16,120,0,3,0.661881622001601
S68,simple,4,lejos,1,17,130,0,0,0.876874198998848
S68,simple,4,lejos,1,18,140,0,0,1.9476527780007
S68,simple,4,lejos,1,19,150,0,0,1.44169637699997
S68,simple,4,lejos,1,20,160,0,0,0.979516647001219
S68,simple,4,lejos,1,21,170,0,0,0.686789102001057
S68,simple,4,lejos,1,22,180,1,4,1.41502777300047
S68,simple,4,lejos,1,23,170,1,0,1.16625076599848
S68,simple,4,lejos,1,24,160,1,0,1.8801457160007
S68,simple,4,lejos,1,25,150,1,0,0.92040427000029
S68,simple,4,lejos,1,26,140,1,0,0.745411625000997
S68,simple,4,lejos,1,27,130,0,5,2.83697823199873
S68,simple,4,lejos,1,28,140,0,0,1.94703364700035
S68,simple,4,lejos,1,29,150,0,0,1.49122772199917
S68,simple,4,lejos,1,30,160,0,0,0.700297556000805
S68,simple,4,lejos,1,31,170,0,0,1.76483674300107
S68,simple,4,lejos,1,32,180,1,6,0.582767461999538
S68,simple,4,lejos,1,33,170,1,0,0.571257875999436
S68,simple,4,lejos,1,34,160,1,0,2.50028899000063
S68,simple,4,lejos,1,35,150,1,0,0.709297867999339
S68,simple,4,lejos,1,36,140,1,0,1.0242873749994
S68,simple,4,lejos,1,37,130,1,0,1.24874865299898
S68,simple,4,lejos,1,38,120,0,7,2.62033047599834
S68,simple,4,lejos,1,39,130,1,8,1.91228666900133
S68,simple,4,lejos,1,40,120,0,9,2.44307685300009
S68,simple,4,lejos,1,41,130,0,0,1.66037515199969
S68,simple,4,lejos,1,42,140,0,0,0.911451687999943
S68,simple,4,lejos,1,43,150,1,10,0.915573080001195
S68,simple,4,lejos,1,44,140,1,0,1.80988812900068
S68,simple,4,lejos,1,45,130,0,11,0.954715235000549
S68,simple,4,lejos,1,46,140,1,12,1.15651072699984
S69,simple,1,lejos,1,1,220,1,0,1.06409009700292
S69,simple,1,lejos,1,2,200,1,0,0.700220509999781
S69,simple,1,lejos,1,3,180,1,0,0.990944242999831
S69,simple,1,lejos,1,4,160,1,0,0.875911679002456
S69,simple,1,lejos,1,5,140,0,1,0.979821938999521
S69,simple,1,lejos,1,6,160,1,2,1.28955572000268
S69,simple,1,lejos,1,7,140,0,3,1.61597688899928
S69,simple,1,lejos,1,8,150,1,4,1.54720570200152
S69,simple,1,lejos,1,9,140,0,5,0.858415056995
S69,simple,1,lejos,1,10,150,1,6,1.49983141000121
S69,simple,1,lejos,1,11,140,1,0,1.13699143299891
S69,simple,1,lejos,1,12,130,0,7,0.996760048001306
S69,simple,1,lejos,1,13,140,0,0,0.928587111993693
S69,simple,1,lejos,1,14,150,0,0,1.04119977400114
S69,simple,1,lejos,1,15,160,1,8,0.959690980002051
S69,simple,1,lejos,1,16,150,1,0,0.858235571002297
S69,simple,1,lejos,1,17,140,1,0,1.1339465120036
S69,simple,1,lejos,1,18,130,0,9,0.886406516001443
S69,simple,1,lejos,1,19,140,0,0,1.46444131700264
S69,simple,1,lejos,1,20,150,0,0,1.06280964299367
S69,simple,1,lejos,1,21,160,1,10,1.26985306000279
S69,simple,1,lejos,1,22,150,1,0,1.03259498800617
S69,simple,1,lejos,1,23,140,1,0,0.753421768997214
S69,simple,1,lejos,1,24,130,1,0,0.907027776003815
S69,simple,1,lejos,1,25,120,0,11,0.941094123998482
S69,simple,1,lejos,1,26,130,0,0,1.24181997999403
S69,simple,1,lejos,1,27,140,0,0,0.800065168004949
S69,simple,1,lejos,1,28,150,0,0,1.91837000600208
S69,simple,1,lejos,1,29,160,0,0,1.30713269999978
S69,simple,1,lejos,1,30,170,0,0,3.37266829899454
S69,simple,1,lejos,1,31,180,1,12,0.970761101998505
S69,simple,2,lejos,1,1,220,1,0,1.01087325200206
S69,simple,2,lejos,1,2,200,1,0,0.829020441000466
S69,simple,2,lejos,1,3,180,1,0,1.0315755470001
S69,simple,2,lejos,1,4,160,1,0,0.806123381000361
S69,simple,2,lejos,1,5,140,1,0,1.35833560500032
S69,simple,2,lejos,1,6,120,0,1,0.644449356994301
S69,simple,2,lejos,1,7,140,0,0,0.809737303003203
S69,simple,2,lejos,1,8,160,0,0,1.30833809400065
S69,simple,2,lejos,1,9,180,1,2,1.96769388599932
S69,simple,2,lejos,1,10,160,0,3,1.46484176199738
S69,simple,2,lejos,1,11,170,1,4,1.82909576000384
S69,simple,2,lejos,1,12,160,0,5,1.22786467900005
S69,simple,2,lejos,1,13,170,0,0,1.27819044199714
S69,simple,2,lejos,1,14,180,1,6,1.97131549300684
S69,simple,2,lejos,1,15,170,1,0,1.17261788599717
S69,simple,2,lejos,1,16,160,1,0,1.13769598000363
S69,simple,2,lejos,1,17,150,0,7,1.32608954199532
S69,simple,2,lejos,1,18,160,0,0,1.20958656400035
S69,simple,2,lejos,1,19,170,1,8,0.883478734001983
S69,simple,2,lejos,1,20,160,1,0,0.880861291996553
S69,simple,2,lejos,1,21,150,1,0,1.4110234960026
S69,simple,2,lejos,1,22,140,1,0,1.12165749899577
S69,simple,2,lejos,1,23,130,0,9,1.03027432200179
S69,simple,2,lejos,1,24,140,0,0,0.766893669999263
S69,simple,2,lejos,1,25,150,0,0,0.81464672400034
S69,simple,2,lejos,1,26,160,1,10,1.01941651800007
S69,simple,2,lejos,1,27,150,0,11,1.34387436399993
S69,simple,2,lejos,1,28,160,0,0,1.08408908300044
S69,simple,2,lejos,1,29,170,0,0,1.25742888899549
S69,simple,2,lejos,1,30,180,0,0,1.93763617399964
S69,simple,2,lejos,1,31,190,0,0,5.17668600500474
S69,simple,2,lejos,1,32,200,1,12,0.970902942004614
S69,simple,3,cerca,1,1,20,0,0,1.18745659499837
S69,simple,3,cerca,1,2,40,0,0,0.928916400000162
S69,simple,3,cerca,1,3,60,0,0,0.935062737000408
S69,simple,3,cerca,1,4,80,0,0,1.02380630499829
S69,simple,3,cerca,1,5,100,0,0,0.940368233001209
S69,simple,3,cerca,1,6,120,0,0,1.54092964700249
S69,simple,3,cerca,1,7,140,1,1,1.4348945640013
S69,simple,3,cerca,1,8,120,1,0,10.1164179380066
S69,simple,3,cerca,1,9,100,0,2,0.869196703002672
S69,simple,3,cerca,1,10,120,0,0,2.16883015899657
S69,simple,3,cerca,1,11,130,0,0,1.25722719400073
S69,simple,3,cerca,1,12,140,1,3,1.08145152399811
S69,simple,3,cerca,1,13,130,1,0,1.31814669699816
S69,simple,3,cerca,1,14,120,1,0,0.797623599995859
S69,simple,3,cerca,1,15,110,0,4,0.990423488998204
S69,simple,3,cerca,1,16,120,0,0,1.32586536400049
S69,simple,3,cerca,1,17,130,0,0,1.07998265799688
S69,simple,3,cerca,1,18,140,0,0,0.990659819995926
S69,simple,3,cerca,1,19,150,1,5,1.01053145599872
S69,simple,3,cerca,1,20,140,1,0,1.1543737930042
S69,simple,3,cerca,1,21,130,0,6,0.988837005999812
S69,simple,3,cerca,1,22,140,1,7,1.428334395001
S69,simple,3,cerca,1,23,130,0,8,1.44975433500076
S69,simple,3,cerca,1,24,140,0,0,1.09367219999694
S69,simple,3,cerca,1,25,150,1,9,1.9188824610028
S69,simple,3,cerca,1,26,140,0,10,1.57317754699761
S69,simple,3,cerca,1,27,150,0,0,1.36291994199564
S69,simple,3,cerca,1,28,160,1,11,1.16513152100379
S69,simple,3,cerca,1,29,150,0,12,1.90195720899646
S69,simple,4,cerca,1,1,20,0,0,1.34237699899677
S69,simple,4,cerca,1,2,40,0,0,0.806354596999881
S69,simple,4,cerca,1,3,60,0,0,1.36059329599811
S69,simple,4,cerca,1,4,80,0,0,1.39683491700271
S69,simple,4,cerca,1,5,100,0,0,1.21396785099932
S69,simple,4,cerca,1,6,120,1,1,1.31932487800077
S69,simple,4,cerca,1,7,100,1,0,1.33870468199893
S69,simple,4,cerca,1,8,80,0,2,0.838796047995856
S69,simple,4,cerca,1,9,100,0,0,1.37733650900191
S69,simple,4,cerca,1,10,110,0,0,1.13604660800047
S69,simple,4,cerca,1,11,120,0,0,1.24792282099952
S69,simple,4,cerca,1,12,130,1,3,1.0802580449963
S69,simple,4,cerca,1,13,120,0,4,1.97146790700208
S69,simple,4,cerca,1,14,130,1,5,1.9111767209979
S69,simple,4,cerca,1,15,120,0,6,1.39692451900191
S69,simple,4,cerca,1,16,130,1,7,0.992144521005685
S69,simple,4,cerca,1,17,120,1,0,1.77530522800225
S69,simple,4,cerca,1,18,110,0,8,1.16572812700178
S69,simple,4,cerca,1,19,120,0,0,1.81466275099956
S69,simple,4,cerca,1,20,130,1,9,0.867485334994853
S69,simple,4,cerca,1,21,120,0,10,1.16096789699805
S69,simple,4,cerca,1,22,130,0,0,1.47357115100021
S69,simple,4,cerca,1,23,140,1,11,1.16808314700029
S69,simple,4,cerca,1,24,130,0,12,2.49719640999683
S70,simple,1,lejos,1,1,220,0,0,0.749116029001016
S70,simple,1,lejos,1,2,220,0,0,0.709427825000603
S70,simple,1,lejos,1,3,220,1,1,0.447727626997221
S70,simple,1,lejos,1,4,200,1,0,0.538503870004206
S70,simple,1,lejos,1,5,180,0,2,0.482987871997466
S70,simple,1,lejos,1,6,200,1,3,0.578619384999911
S70,simple,1,lejos,1,7,190,0,4,0.340892797998094
S70,simple,1,lejos,1,8,200,1,5,0.446117291998235
S70,simple,1,lejos,1,9,190,0,6,0.394788489997154
S70,simple,1,lejos,1,10,200,1,7,0.341494437998335
S70,simple,1,lejos,1,11,190,0,8,0.232355936001113
S70,simple,1,lejos,1,12,200,1,9,0.377028126000369
S70,simple,1,lejos,1,13,190,0,10,0.412181840998528
S70,simple,1,lejos,1,14,200,0,0,0.566826008005592
S70,simple,1,lejos,1,15,210,0,0,0.776032535999548
S70,simple,1,lejos,1,16,220,0,0,0.342877720002434
S70,simple,1,lejos,1,17,220,0,0,0.417113538998819
S70,simple,1,lejos,1,18,220,0,0,0.365552777002449
S70,simple,1,lejos,1,19,220,1,11,0.40269033399818
S70,simple,1,lejos,1,20,210,1,0,0.377934267002274
S70,simple,1,lejos,1,21,200,0,12,0.588812027999666
S70,simple,2,cerca,1,1,20,0,0,0.448390908000874
S70,simple,2,cerca,1,2,40,0,0,0.385218588999123
S70,simple,2,cerca,1,3,60,0,0,0.386375902999134
S70,simple,2,cerca,1,4,80,0,0,0.357031186002132
S70,simple,2,cerca,1,5,100,0,0,0.278288276000239
S70,simple,2,cerca,1,6,120,0,0,0.86083780300396
S70,simple,2,cerca,1,7,140,1,1,0.384238330996595
S70,simple,2,cerca,1,8,120,1,0,0.555078295998101
S70,simple,2,cerca,1,9,100,0,2,0.436904253998364
S70,simple,2,cerca,1,10,120,1,3,0.437624105994473
S70,simple,2,cerca,1,11,110,0,4,0.566400105002685
S70,simple,2,cerca,1,12,120,0,0,0.524857558993972
S70,simple,2,cerca,1,13,130,0,0,0.418372549997002
S70,simple,2,cerca,1,14,140,1,5,0.597507164995477
S70,simple,2,cerca,1,15,130,1,0,0.371932490998006
S70,simple,2,cerca,1,16,120,1,0,0.385269186001096
S70,simple,2,cerca,1,17,110,0,6,0.456600650002656
S70,simple,2,cerca,1,18,120,0,0,0.743273200001568
S70,simple,2,cerca,1,19,130,0,0,0.660719092004001
S70,simple,2,cerca,1,20,140,0,0,0.388596581004094
S70,simple,2,cerca,1,21,150,1,7,0.547304884996265
S70,simple,2,cerca,1,22,140,1,0,0.643325110999285
S70,simple,2,cerca,1,23,130,1,0,0.394864138994308
S70,simple,2,cerca,1,24,120,0,8,0.629441086995939
S70,simple,2,cerca,1,25,130,0,0,0.355347303004237
S70,simple,2,cerca,1,26,140,1,9,0.634465708993957
S70,simple,2,cerca,1,27,130,0,10,0.589767878002021
S70,simple,2,cerca,1,28,140,0,0,0.710193222999806
S70,simple,2,cerca,1,29,150,0,0,0.490511816002254
S70,simple,2,cerca,1,30,160,1,11,0.517962844001886
S70,simple,2,cerca,1,31,150,0,12,0.610879476000264
S70,simple,3,lejos,1,1,220,1,0,0.507185391004896
S70,simple,3,lejos,1,2,200,0,1,0.596062461998372
S70,simple,3,lejos,1,3,220,1,2,0.315284973003145
S70,simple,3,lejos,1,4,200,1,0,0.526118909001525
S70,simple,3,lejos,1,5,190,1,0,0.455390569994051
S70,simple,3,lejos,1,6,180,1,0,0.51471908899839
S70,simple,3,lejos,1,7,170,0,3,0.449771394996787
S70,simple,3,lejos,1,8,180,0,0,0.50120110300486
S70,simple,3,lejos,1,9,190,0,0,0.468042222993972
S70,simple,3,lejos,1,10,200,0,0,0.42726188099914
S70,simple,3,lejos,1,11,210,0,0,0.458381543998257
S70,simple,3,lejos,1,12,220,1,4,0.503982130998338
S70,simple,3,lejos,1,13,210,0,5,0.2987928789953
S70,simple,3,lejos,1,14,220,0,0,0.745600806003495
S70,simple,3,lejos,1,15,220,0,0,0.378823547005595
S70,simple,3,lejos,1,16,220,0,0,0.406474834002438
S70,simple,3,lejos,1,17,220,1,6,0.587044380998123
S70,simple,3,lejos,1,18,210,0,7,0.58956566699635
S70,simple,3,lejos,1,19,220,0,0,0.350697704998311
S70,simple,3,lejos,1,20,220,0,0,0.541396688997338
S70,simple,3,lejos,1,21,220,0,0,0.451192011998501
S70,simple,3,lejos,1,22,220,0,0,0.644414517999394
S70,simple,3,lejos,1,23,220,1,8,0.529640876004123
S70,simple,3,lejos,1,24,210,0,9,0.433150008000666
S70,simple,3,lejos,1,25,220,0,0,0.644249472999945
S70,simple,3,lejos,1,26,220,1,10,0.576007401999959
S70,simple,3,lejos,1,27,210,0,11,0.449933527001122
S70,simple,3,lejos,1,28,220,1,12,0.319050038000569
S70,simple,4,cerca,1,1,20,0,0,0.280554010998458
S70,simple,4,cerca,1,2,40,0,0,0.321480888000224
S70,simple,4,cerca,1,3,60,0,0,0.278004666004563
S70,simple,4,cerca,1,4,80,0,0,0.224850785998569
S70,simple,4,cerca,1,5,100,0,0,0.271715975999541
S70,simple,4,cerca,1,6,120,0,0,0.261629866996373
S70,simple,4,cerca,1,7,140,1,1,0.354041498998413
S70,simple,4,cerca,1,8,120,0,2,0.296859606001817
S70,simple,4,cerca,1,9,140,0,0,0.46417283199844
S70,simple,4,cerca,1,10,150,0,0,0.505476521000674
S70,simple,4,cerca,1,11,160,0,0,0.522702180998749
S70,simple,4,cerca,1,12,170,0,0,0.334027754004637
S70,simple,4,cerca,1,13,180,0,0,0.271293755999068
S70,simple,4,cerca,1,14,190,1,3,0.549982580996584
S70,simple,4,cerca,1,15,180,1,0,0.52973871499853
S70,simple,4,cerca,1,16,170,1,0,0.457503716002975
S70,simple,4,cerca,1,17,160,1,0,0.348200351996638
S70,simple,4,cerca,1,18,150,1,0,0.479555650999828
S70,simple,4,cerca,1,19,140,0,4,0.458845239998482
S70,simple,4,cerca,1,20,150,0,0,0.554150427000422
S70,simple,4,cerca,1,21,160,0,0,0.324288582996815
S70,simple,4,cerca,1,22,170,0,0,0.490763958005118
S70,simple,4,cerca,1,23,180,0,0,0.450004475998867
S70,simple,4,cerca,1,24,190,0,0,0.423226065002382
S70,simple,4,cerca,1,25,200,0,0,0.519983256999694
S70,simple,4,cerca,1,26,210,0,0,0.483821287001774
S70,simple,4,cerca,1,27,220,1,5,0.395259589997295
S70,simple,4,cerca,1,28,210,0,6,0.535659599001519
S70,simple,4,cerca,1,29,220,1,7,0.701405540996348
S70,simple,4,cerca,1,30,210,1,0,0.506469377003668
S70,simple,4,cerca,1,31,200,0,8,0.465246938001656
S70,simple,4,cerca,1,32,210,1,9,0.626461141000618
S70,simple,4,cerca,1,33,200,1,0,0.41908037399844
S70,simple,4,cerca,1,34,190,1,0,0.491027602998656
S70,simple,4,cerca,1,35,180,1,0,0.443447167002887
S70,simple,4,cerca,1,36,170,1,0,0.416684575000545
S70,simple,4,cerca,1,37,160,1,0,0.383973867996247
S70,simple,4,cerca,1,38,150,1,0,0.428783631999977
S70,simple,4,cerca,1,39,140,0,10,0.65402914799779
S70,simple,4,cerca,1,40,150,0,0,0.543870205998246
S70,simple,4,cerca,1,41,160,0,0,0.383767297003942
S70,simple,4,cerca,1,42,170,0,0,0.296521497999493
S70,simple,4,cerca,1,43,180,0,0,0.469660283000849
S70,simple,4,cerca,1,44,190,0,0,0.288864419002493
S70,simple,4,cerca,1,45,200,0,0,0.292234546002874
S70,simple,4,cerca,1,46,210,0,0,0.424900005004019
S70,simple,4,cerca,1,47,220,0,0,0.456191811004828
S70,simple,4,cerca,1,48,220,1,11,0.591603339002177
S70,simple,4,cerca,1,49,210,1,0,0.46531860599498
S70,simple,4,cerca,1,50,200,1,0,0.439018911994935
S70,simple,4,cerca,1,51,190,1,0,0.471692343999166
S70,simple,4,cerca,1,52,180,1,0,0.385095011995872
S70,simple,4,cerca,1,53,170,1,0,0.506249147001654
S70,simple,4,cerca,1,54,160,0,12,0.502894382996601
S71,simple,1,lejos,1,1,220,1,0,0.774044777999734
S71,simple,1,lejos,1,2,200,1,0,0.683810438999899
S71,simple,1,lejos,1,3,180,1,0,0.649278946999857
S71,simple,1,lejos,1,4,160,1,0,0.700855729000068
S71,simple,1,lejos,1,5,140,1,0,0.737854087999949
S71,simple,1,lejos,1,6,120,0,1,0.877081849000206
S71,simple,1,lejos,1,7,140,1,2,1.03613526500021
S71,simple,1,lejos,1,8,120,1,0,1.38526203399988
S71,simple,1,lejos,1,9,110,0,3,1.64187287699997
S71,simple,1,lejos,1,10,120,0,0,1.1659458590002
S71,simple,1,lejos,1,11,130,0,0,1.52270971100006
S71,simple,1,lejos,1,12,140,0,0,1.46952901899976
S71,simple,1,lejos,1,13,150,1,4,2.43231996299983
S71,simple,1,lejos,1,14,140,1,0,1.74024256199982
S71,simple,1,lejos,1,15,130,1,0,1.81511568100041
S71,simple,1,lejos,1,16,120,0,5,1.18763184599993
S71,simple,1,lejos,1,17,130,1,6,1.357253012
S71,simple,1,lejos,1,18,120,0,7,0.739556975999676
S71,simple,1,lejos,1,19,130,0,0,1.37861987699989
S71,simple,1,lejos,1,20,140,1,8,0.819357855999897
S71,simple,1,lejos,1,21,130,1,0,0.782148919000065
S71,simple,1,lejos,1,22,120,1,0,0.864454786999886
S71,simple,1,lejos,1,23,110,0,9,1.38386154499995
S71,simple,1,lejos,1,24,120,0,0,0.742800791000263
S71,simple,1,lejos,1,25,130,1,10,0.743638920000194
S71,simple,1,lejos,1,26,120,1,0,2.27347795199967
S71,simple,1,lejos,1,27,110,0,11,1.78415411500009
S71,simple,1,lejos,1,28,120,1,12,2.05099789999986
S71,simple,2,lejos,1,1,220,1,0,0.941584961999979
S71,simple,2,lejos,1,2,200,1,0,0.664159014999768
S71,simple,2,lejos,1,3,180,1,0,0.445856124000329
S71,simple,2,lejos,1,4,160,1,0,0.435063129999889
S71,simple,2,lejos,1,5,140,1,0,0.725110424000377
S71,simple,2,lejos,1,6,120,1,0,0.826518355999724
S71,simple,2,lejos,1,7,100,0,1,1.27345092999985
S71,simple,2,lejos,1,8,120,0,0,1.24806279099994
S71,simple,2,lejos,1,9,140,1,2,1.11848316300029
S71,simple,2,lejos,1,10,120,0,3,1.49477402899993
S71,simple,2,lejos,1,11,130,0,0,1.82767955400004
S71,simple,2,lejos,1,12,140,1,4,1.30051872700005
S71,simple,2,lejos,1,13,130,0,5,1.65366995600016
S71,simple,2,lejos,1,14,140,1,6,1.37705665400017
S71,simple,2,lejos,1,15,130,1,0,1.50205023700028
S71,simple,2,lejos,1,16,120,0,7,0.918760646999999
S71,simple,2,lejos,1,17,130,1,8,2.27144905400019
S71,simple,2,lejos,1,18,120,0,9,0.923901354999998
S71,simple,2,lejos,1,19,130,0,0,0.862729990999924
S71,simple,2,lejos,1,20,140,0,0,1.3220270009997
S71,simple,2,lejos,1,21,150,1,10,0.635537441999986
S71,simple,2,lejos,1,22,140,1,0,0.653217165000115
S71,simple,2,lejos,1,23,130,1,0,0.621269643999767
S71,simple,2,lejos,1,24,120,1,0,1.56626494500006
S71,simple,2,lejos,1,25,110,0,11,0.926167682000141
S71,simple,2,lejos,1,26,120,1,12,1.16285813900004
S71,simple,3,cerca,1,1,20,0,0,1.08887832299979
S71,simple,3,cerca,1,2,40,0,0,0.621020855000097
S71,simple,3,cerca,1,3,60,0,0,0.351659237999684
S71,simple,3,cerca,1,4,80,0,0,0.50115712600018
S71,simple,3,cerca,1,5,100,0,0,1.08755762100009
S71,simple,3,cerca,1,6,120,0,0,2.68212670399998
S71,simple,3,cerca,1,7,140,1,1,0.632190711000021
S71,simple,3,cerca,1,8,120,1,0,0.860046520999731
S71,simple,3,cerca,1,9,100,0,2,0.710711868999624
S71,simple,3,cerca,1,10,120,0,0,0.947674124000059
S71,simple,3,cerca,1,11,130,1,3,1.8589676040001
S71,simple,3,cerca,1,12,120,1,0,1.45992542900012
S71,simple,3,cerca,1,13,110,1,0,1.04601176799997
